relevance,0_IAEA_only,+5,+10,+15,+20,+25,+30,+35,+40,+45,+50,+51
relaxed_doc,0.8625,0.8550,0.8475,0.8463,0.8387,0.8350,0.8250,0.8187,0.8175,0.8162,0.8125,0.8125
strict,0.7125,0.7075,0.7037,0.7012,0.7012,0.7012,0.7000,0.7000,0.7000,0.7000,0.7000,0.7000
